N,0.917341534256,0.915820946523,0.915735520246,0.918964633521,0.91650435674,0.91770032462,0.919579702717,0.917956603451,0.915633008713,0.917546557321,0.916589783017,0.917068170169,0.917051084914,0.917392790022,0.918742525201,0.916470186229,0.91650435674,0.919648043738,0.917153596446,0.916230992653,0.916794806082
ER,0.724393774882,0.724755700326,0.623326094824,0.292164314151,0.493802026782,0.267100977199,0.781894679696,0.769046326457,0.779858849077,0.772891784292,0.729822656533,0.729370249729,0.784880564604,0.775199058994,0.779813608397,0.577497285559,0.435215345639,0.397303655447,0.501311979732,0.506017010496,0.315282301846
B,0.96431801055,0.965674453655,0.964883195177,0.965523737754,0.965674453655,0.96571213263,0.967445365486,0.965373021854,0.966880180859,0.965862848531,0.965184626978,0.966051243406,0.964657121326,0.963903541824,0.965448379804,0.966390354182,0.966390354182,0.96578749058,0.964657121326,0.801733232856,0.821966842502
D,0.826306350123,0.825394412864,0.825303219139,0.825333617047,0.828008633006,0.82615436058,0.826549533392,0.821229899383,0.838891084293,0.822293826185,0.817582150348,0.831078821777,0.857129829468,0.820682737028,0.84205246679,0.824330486063,0.810955406268,0.793081435997,0.796607593398,0.785481958841,0.705413867526
G,0.983196852068,0.943954057216,0.944804849516,0.943103264915,0.942784217803,0.941401680315,0.965330213762,0.966500053175,0.979580984792,0.982452408806,0.973306391577,0.944166755291,0.941082633202,0.940869935127,0.945868339892,0.945336594704,0.940338189939,0.939487397639,0.944698500479,0.944698500479,0.942252472615
F,0.681277270924,0.679426153643,0.6833267222,0.679426153643,0.682665608885,0.556789633743,0.696152320508,0.663030543435,0.656683855613,0.680087266958,0.585680285601,0.671625016528,0.663361100093,0.546476266032,0.665079994711,0.663493322756,0.682335052228,0.557582969721,0.674666137776,0.534444003702,0.580523601745
OY,0.971279373368,0.975195822454,0.968668407311,0.973890339426,0.969973890339,0.975195822454,0.971279373368,0.977806788512,0.976501305483,0.975195822454,0.976501305483,0.973890339426,0.972584856397,0.976501305483,0.977806788512,0.976501305483,0.975195822454,0.972584856397,0.972584856397,0.981723237598,0.971279373368
K,0.504219831207,0.588416463341,0.591256349746,0.593236270549,0.592456301748,0.592016319347,0.551337946482,0.557977680893,0.558237670493,0.528438862446,0.546318147274,0.589156433743,0.58735650574,0.589396424143,0.590436382545,0.590256389744,0.592016319347,0.591976320947,0.569077236911,0.570437182513,0.592396304148
M,0.903243828346,0.906421313593,0.904116763853,0.903558085129,0.906910157478,0.6635706554,0.905792800028,0.903872341911,0.904535772897,0.903139076085,0.664164251545,0.906107056811,0.906351478753,0.664862599951,0.905932469709,0.905478543245,0.905862634869,0.665002269632,0.905653130347,0.666992562589,0.687174831523
L,0.781472144156,0.779178376591,0.783104645396,0.780046288643,0.777752521078,0.780748884113,0.780211605224,0.780108282361,0.778620433129,0.779095718301,0.780190940651,0.780521573814,0.78368325343,0.782567366507,0.782216068772,0.778145147958,0.781637460737,0.779756984626,0.779694990908,0.781327492147,0.779033724583
NG,0.963216523555,0.962404270132,0.962172197726,0.175678811789,0.964957066605,0.133673706196,0.961359944303,0.963100487352,0.339521930842,0.194244604317,0.158737526108,0.964028776978,0.849617080529,0.133557669993,0.168020422372,0.89649570666,0.169296820608,0.132165235553,0.259224878162,0.257484335113,0.169877001625
W,0.861474322532,0.77676710252,0.785294675005,0.776198597688,0.783778662119,0.780367633125,0.809929884404,0.859768808035,0.834186090582,0.814098919841,0.855031267766,0.777904112185,0.765397005875,0.781883646011,0.778662118628,0.779609626682,0.785484176616,0.77904112185,0.780367633125,0.734129240099,0.788516202388
S,0.653167739723,0.651015276772,0.650158101261,0.654158253648,0.618537849061,0.654463027163,0.601032420283,0.649491409197,0.613032877443,0.620214103394,0.588993866433,0.652882014553,0.625128576327,0.651091470151,0.655034477504,0.616137757629,0.654024915235,0.65274867614,0.618366413959,0.633757476475,0.653186788068
SH,0.51393728223,0.511170321787,0.632199221152,0.68600122976,0.670834187333,0.513322402132,0.537200245952,0.636298421808,0.670321787251,0.682619389219,0.513834802214,0.654539864726,0.675035868006,0.509530641525,0.679852428776,0.666530026645,0.740110678418,0.639270342283,0.795347407256,0.672576347612,0.681594589055
UH,0.568114511352,0.304047384008,0.191510365252,0.639684106614,0.550839091807,0.515301085884,0.341559723593,0.311944718657,0.531095755183,0.652023692004,0.582428430405,0.292694965449,0.664363277394,0.455577492596,0.369693978282,0.667818361303,0.30602171767,0.43830207305,0.506416584403,0.612537018756,0.641658440276
TH,0.998036220816,0.997599825442,0.997599825442,0.998254418503,0.998036220816,0.678158411521,0.99847261619,0.998254418503,0.997818023129,0.997381627755,0.752563822823,0.998036220816,0.998254418503,0.68274056295,0.786820859699,0.997599825442,0.997818023129,0.688850098189,0.996727034693,0.68426794676,0.795548767183
V,0.819747846711,0.815004368993,0.814879540632,0.813631257022,0.953064536263,0.816252652603,0.819248533267,0.802396704531,0.950567969043,0.828485831981,0.757832979653,0.812882286856,0.949070028711,0.77605792036,0.824491324429,0.953563849707,0.813631257022,0.823243040819,0.955436275122,0.94282861066,0.607914118088
Y,0.680370210934,0.690486439948,0.68725785622,0.678433060697,0.681876883341,0.677356866121,0.693499784761,0.688118811881,0.687473095136,0.689195006457,0.706414119673,0.682953077916,0.678648299613,0.673697804563,0.691993112355,0.652819629789,0.688979767542,0.682307361171,0.682953077916,0.719113215669,0.675850193715
JH,0.643735460286,0.646726487205,0.648055832502,0.652708541044,0.748587570621,0.660019940179,0.692588899967,0.65320704553,0.740777666999,0.672316384181,0.649219009638,0.643901628448,0.729810568295,0.665337321369,0.662180126288,0.722831505484,0.690927218345,0.624792289797,0.728148886673,0.739282153539,0.655034895314
Z,0.811143446102,0.809536801261,0.807960470474,0.795380138232,0.7908936583,0.81938886868,0.811416272584,0.807172305081,0.793470352856,0.789499211835,0.823663150236,0.809294288832,0.795774220929,0.825512307506,0.792803443676,0.788347277798,0.791075542622,0.824906026434,0.773372135322,0.793197526373,0.804898751061
UW,0.699006875477,0.578304048892,0.418029029794,0.751107715814,0.717341482047,0.755691367456,0.768525592055,0.737662337662,0.765164247517,0.757372039725,0.748051948052,0.593430099312,0.753857906799,0.764094728801,0.741787624141,0.757983193277,0.761650114591,0.52192513369,0.744079449962,0.761650114591,0.678533231474
T,0.829793504529,0.833742656738,0.82997033224,0.649782894866,0.831188478692,0.492190109437,0.82315264161,0.833035345895,0.813525355129,0.729610782561,0.654203587638,0.829597029294,0.782501915634,0.555828437825,0.691828595006,0.827376859147,0.64854510089,0.489930644242,0.760398451775,0.755407980824,0.651511876928
